trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5531,5555,5556,5559,5560,5561F,5562,5601,5602,5603,5604,5605,5655,5656,5657,5658,5659,9551,9552,9553,9556,9557,9575,9577,9578
112960920236299000,24:00:00,,,,24:07:00,24:01:02,24:02:00,24:03:41,24:05:11,24:09:00,24:10:00,,,,,,,,24:11:02,24:11:49,24:12:36,24:13:49,24:15:00,,,,,,24:15:51,24:18:55,24:17:54,24:20:00,,,,
112960921236299000,24:24:00,,,24:17:00,,,,,,,,24:23:00,24:14:00,24:15:08,24:18:43,24:20:37,24:22:00,,,,,,,24:09:00,24:10:07,24:11:21,24:12:11,24:12:58,,,,,24:03:00,24:04:23,24:05:36,24:07:59
112960924236299000,,,24:21:00,,,,,,,,,,24:18:00,24:19:08,,,,,,,,,,24:13:00,24:14:07,24:15:21,24:16:11,24:16:58,,,,,24:07:00,24:08:23,24:09:36,24:11:59
112960929236299000,24:20:00,,,,24:27:00,24:21:02,24:22:00,24:23:41,24:25:11,24:29:00,24:30:00,,,,,,,,24:31:02,24:31:49,24:32:36,24:33:49,24:35:00,,,,,,24:35:51,24:38:55,24:37:54,24:40:00,,,,
112960932236299000,,,24:40:00,,,,,,,,,,24:37:00,24:38:08,,,,,,,,,,24:32:00,24:33:07,24:34:21,24:35:11,24:35:58,,,,,24:26:00,24:27:23,24:28:36,24:30:59
112960937236299000,,,25:00:00,,,,,,,,,,24:57:00,24:58:08,,,,,,,,,,24:52:00,24:53:07,24:54:21,24:55:11,24:55:58,,,,,24:46:00,24:47:23,24:48:36,24:50:59
112961021236299000,15:03:00,,,14:56:00,,,,,,,,,14:52:00,14:53:30,14:57:43,14:59:37,15:01:00,15:02:09,,,,,,14:46:00,14:47:21,14:48:49,14:49:50,14:50:45,,,,,14:40:00,14:41:23,14:42:36,14:44:59
112961048236299000,05:13:00,,,05:06:00,,,,,,,,05:12:00,,,05:07:43,05:09:37,05:11:00,,,,,,,,,,,,,,,,,,,
112961068236299000,,,,,,,,,,06:18:00,06:19:00,,,,,,,,06:20:02,06:20:49,06:21:36,06:22:49,06:24:00,,,,,,06:24:51,06:27:55,06:26:54,06:29:00,,,,
112961069236299000,,,,,,,,,,06:40:00,06:41:00,,,,,,,,06:42:02,06:42:49,06:43:36,06:44:49,06:46:00,,,,,,06:46:51,06:49:55,06:48:54,06:51:00,,,,
112961070236299000,,,,,,,,,,06:42:00,06:43:00,,,,,,,,06:44:02,06:44:49,06:45:36,06:46:49,06:48:00,,,,,,06:48:51,06:51:55,06:50:54,06:53:00,,,,
112961072236299000,,06:49:00,,,06:57:00,06:50:38,06:52:00,06:53:41,06:55:11,06:59:00,07:00:00,,,,,,,,07:01:02,07:01:49,07:02:36,07:03:49,07:05:00,,,,,,07:05:51,07:08:55,07:07:54,07:10:00,,,,
112961073236299000,06:57:00,,,,07:04:00,06:58:02,06:59:00,07:00:41,07:02:11,07:07:00,07:08:00,,,,,,,,07:09:02,07:09:49,07:10:36,07:11:49,07:13:00,,,,,,07:13:51,07:16:55,07:15:54,07:18:00,,,,
112961075236299000,,,,,,,,,,11:01:00,11:02:00,,,,,,,,11:03:15,11:04:10,11:05:07,11:06:34,11:08:00,,,,,,11:08:51,11:11:55,11:10:54,11:13:00,,,,
112961076236299000,,,,,,,,,,11:31:00,11:32:00,,,,,,,,11:33:15,11:34:10,11:35:07,11:36:34,11:38:00,,,,,,11:38:51,11:41:55,11:40:54,11:43:00,,,,
112961079236299000,,,,,,,,,,14:55:00,14:56:00,,,,,,,,14:57:15,14:58:10,14:59:07,15:00:34,15:02:00,,,,,,15:02:51,15:05:55,15:04:54,15:07:00,,,,
112961084236299000,09:25:00,,,09:18:00,,,,,,,,,09:14:00,09:15:30,09:19:43,09:21:37,09:23:00,09:24:09,,,,,,09:09:00,09:10:07,09:11:21,09:12:11,09:12:58,,,,,09:02:00,09:03:37,09:05:02,09:07:49
112961085236299000,,,09:37:00,,,,,,,,,,09:33:00,09:34:30,,,,,,,,,,09:28:00,09:29:07,09:30:21,09:31:11,09:31:58,,,,,09:21:00,09:22:37,09:24:02,09:26:49
112961086236299000,09:53:00,,,09:46:00,,,,,,,,,09:42:00,09:43:30,09:47:43,09:49:37,09:51:00,09:52:09,,,,,,09:37:00,09:38:07,09:39:21,09:40:11,09:40:58,,,,,09:30:00,09:31:37,09:33:02,09:35:49
112961091236299000,20:06:00,,,19:59:00,,,,,,,,,19:56:00,19:57:08,20:00:43,20:02:37,20:04:00,20:05:09,,,,,,19:50:00,19:51:21,19:52:49,19:53:50,19:54:45,,,,,19:44:00,19:45:23,19:46:36,19:48:59
112961101236299000,,14:07:00,,,14:15:00,14:08:38,14:10:00,14:11:41,14:13:11,14:18:00,14:19:00,,,,,,,,14:20:15,14:21:10,14:22:07,14:23:34,14:25:00,,,,,,14:25:51,14:28:55,14:27:54,14:30:00,,,,
112961155236299000,09:35:00,,,,09:42:00,09:36:02,09:37:00,09:38:41,09:40:11,09:45:00,09:46:00,,,,,,,,09:47:15,09:48:10,09:49:07,09:50:34,09:52:00,,,,,,09:52:51,09:55:55,09:54:54,09:57:00,,,,
112961156236299000,09:45:00,,,,09:52:00,09:46:02,09:47:00,09:48:41,09:50:11,09:55:00,09:56:00,,,,,,,,09:57:15,09:58:10,09:59:07,10:00:34,10:02:00,,,,,,10:02:51,10:05:55,10:04:54,10:07:00,,,,
112961170236299000,09:12:00,,,,09:20:00,09:13:02,09:14:00,09:16:02,09:17:50,09:23:00,09:24:00,,,,,,,,09:25:15,09:26:10,09:27:07,09:28:34,09:30:00,,,,,,09:30:51,09:33:55,09:32:54,09:35:00,,,,
112961171236299000,09:23:00,,,,09:31:00,09:24:02,09:25:00,09:27:02,09:28:50,09:34:00,09:35:00,,,,,,,,09:36:15,09:37:10,09:38:07,09:39:34,09:41:00,,,,,,09:41:51,09:44:55,09:43:54,09:46:00,,,,
112961172236299000,09:08:00,,,09:00:00,,,,,,,,,08:56:00,08:57:30,09:02:04,09:04:21,09:06:00,09:07:09,,,,,,08:51:00,08:52:07,08:53:21,08:54:11,08:54:58,,,,,08:44:00,08:45:37,08:47:02,08:49:49
112961222236299000,09:58:00,,,,10:05:00,09:59:02,10:00:00,10:01:41,10:03:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
112961231236299000,,,,,,,,,,05:44:00,05:45:00,,,,,,,,05:46:02,05:46:49,05:47:36,05:48:49,05:50:00,,,,,,05:50:51,05:53:55,05:52:54,05:55:00,,,,
112961234236299000,05:35:00,,,05:28:00,,,,,,,,05:34:00,,,05:29:43,05:31:37,05:33:00,,,,,,,,,,,,,,,,,,,
112961236236299000,05:39:00,,,,05:46:00,05:40:02,05:41:00,05:42:41,05:44:11,05:48:00,05:49:00,,,,,,,,05:50:02,05:50:49,05:51:36,05:52:49,05:54:00,,,,,,05:54:51,05:57:55,05:56:54,05:59:00,,,,
112961255236299000,20:12:00,,,,20:19:00,20:13:02,20:14:00,20:15:41,20:17:11,20:21:00,20:22:00,,,,,,,,20:23:02,20:23:49,20:24:36,20:25:49,20:27:00,,,,,,20:27:51,20:30:55,20:29:54,20:32:00,,,,
112961256236299000,20:02:00,,,,20:09:00,20:03:02,20:04:00,20:05:41,20:07:11,20:11:00,20:12:00,,,,,,,,20:13:02,20:13:49,20:14:36,20:15:49,20:17:00,,,,,,20:17:51,20:20:55,20:19:54,20:22:00,,,,
112961266236299000,18:03:00,,,,18:10:00,18:04:02,18:05:00,18:06:41,18:08:11,18:13:00,18:14:00,,,,,,,,18:15:15,18:16:10,18:17:07,18:18:34,18:20:00,,,,,,18:21:01,18:24:42,18:23:28,18:26:00,,,,
112961267236299000,18:10:00,,,,18:17:00,18:11:02,18:12:00,18:13:41,18:15:11,18:20:00,18:21:00,,,,,,,,18:22:15,18:23:10,18:24:07,18:25:34,18:27:00,,,,,,18:28:01,18:31:42,18:30:28,18:33:00,,,,
112961268236299000,18:19:00,,,,18:26:00,18:20:02,18:21:00,18:22:41,18:24:11,18:29:00,18:30:00,,,,,,,,18:31:15,18:32:10,18:33:07,18:34:34,18:36:00,,,,,,18:37:01,18:40:42,18:39:28,18:42:00,,,,
112961269236299000,18:28:00,,,,18:35:00,18:29:02,18:30:00,18:31:41,18:33:11,18:38:00,18:39:00,,,,,,,,18:40:15,18:41:10,18:42:07,18:43:34,18:45:00,,,,,,18:46:01,18:49:42,18:48:28,18:51:00,,,,
112961270236299000,18:38:00,,,,18:45:00,18:39:02,18:40:00,18:41:41,18:43:11,18:48:00,18:49:00,,,,,,,,18:50:15,18:51:10,18:52:07,18:53:34,18:55:00,,,,,,18:56:01,18:59:42,18:58:28,19:01:00,,,,
112961271236299000,18:47:00,,,,18:54:00,18:48:02,18:49:00,18:50:41,18:52:11,18:57:00,18:58:00,,,,,,,,18:59:15,19:00:10,19:01:07,19:02:34,19:04:00,,,,,,19:04:51,19:07:55,19:06:54,19:09:00,,,,
112961272236299000,18:55:00,,,,19:02:00,18:56:02,18:57:00,18:58:41,19:00:11,19:05:00,19:06:00,,,,,,,,19:07:15,19:08:10,19:09:07,19:10:34,19:12:00,,,,,,19:12:51,19:15:55,19:14:54,19:17:00,,,,
112961273236299000,19:03:00,,,,19:10:00,19:04:02,19:05:00,19:06:41,19:08:11,19:13:00,19:14:00,,,,,,,,19:15:15,19:16:10,19:17:07,19:18:34,19:20:00,,,,,,19:20:51,19:23:55,19:22:54,19:25:00,,,,
112961274236299000,18:30:00,,,18:23:00,,,,,,,,,18:19:00,18:20:30,18:24:43,18:26:37,18:28:00,18:29:09,,,,,,18:13:00,18:14:21,18:15:49,18:16:50,18:17:45,,,,,18:07:00,18:08:23,18:09:36,18:11:59
112961275236299000,18:55:00,,,18:48:00,,,,,,,,,18:45:00,18:46:08,18:49:43,18:51:37,18:53:00,18:54:09,,,,,,18:39:00,18:40:21,18:41:49,18:42:50,18:43:45,,,,,18:33:00,18:34:23,18:35:36,18:37:59
112961276236299000,19:03:00,,,18:56:00,,,,,,,,,18:53:00,18:54:08,18:57:43,18:59:37,19:01:00,19:02:09,,,,,,18:47:00,18:48:21,18:49:49,18:50:50,18:51:45,,,,,18:41:00,18:42:23,18:43:36,18:45:59
112961282236299000,19:11:00,,,,19:18:00,19:12:02,19:13:00,19:14:41,19:16:11,19:21:00,19:22:00,,,,,,,,19:23:15,19:24:10,19:25:07,19:26:34,19:28:00,,,,,,19:28:51,19:31:55,19:30:54,19:33:00,,,,
112961283236299000,19:19:00,,,,19:26:00,19:20:02,19:21:00,19:22:41,19:24:11,19:29:00,19:30:00,,,,,,,,19:31:15,19:32:10,19:33:07,19:34:34,19:36:00,,,,,,19:36:51,19:39:55,19:38:54,19:41:00,,,,
112961284236299000,19:27:00,,,,19:34:00,19:28:02,19:29:00,19:30:41,19:32:11,19:37:00,19:38:00,,,,,,,,19:39:15,19:40:10,19:41:07,19:42:34,19:44:00,,,,,,19:44:51,19:47:55,19:46:54,19:49:00,,,,
112961285236299000,19:35:00,,,,19:42:00,19:36:02,19:37:00,19:38:41,19:40:11,19:45:00,19:46:00,,,,,,,,19:47:15,19:48:10,19:49:07,19:50:34,19:52:00,,,,,,19:52:51,19:55:55,19:54:54,19:57:00,,,,
112961286236299000,19:43:00,,,,19:50:00,19:44:02,19:45:00,19:46:41,19:48:11,19:53:00,19:54:00,,,,,,,,19:55:15,19:56:10,19:57:07,19:58:34,20:00:00,,,,,,20:00:51,20:03:55,20:02:54,20:05:00,,,,
112961287236299000,19:52:00,,,,19:59:00,19:53:02,19:54:00,19:55:41,19:57:11,20:02:00,20:03:00,,,,,,,,20:04:02,20:04:49,20:05:36,20:06:49,20:08:00,,,,,,20:08:51,20:11:55,20:10:54,20:13:00,,,,
112961294236299000,19:11:00,,,19:04:00,,,,,,,,,19:01:00,19:02:08,19:05:43,19:07:37,19:09:00,19:10:09,,,,,,18:55:00,18:56:21,18:57:49,18:58:50,18:59:45,,,,,18:49:00,18:50:23,18:51:36,18:53:59
112961295236299000,19:19:00,,,19:12:00,,,,,,,,,19:09:00,19:10:08,19:13:43,19:15:37,19:17:00,19:18:09,,,,,,19:03:00,19:04:21,19:05:49,19:06:50,19:07:45,,,,,18:57:00,18:58:23,18:59:36,19:01:59
112961296236299000,19:27:00,,,19:20:00,,,,,,,,,19:17:00,19:18:08,19:21:43,19:23:37,19:25:00,19:26:09,,,,,,19:11:00,19:12:21,19:13:49,19:14:50,19:15:45,,,,,19:05:00,19:06:23,19:07:36,19:09:59
112961297236299000,19:35:00,,,19:28:00,,,,,,,,,19:25:00,19:26:08,19:29:43,19:31:37,19:33:00,19:34:09,,,,,,19:19:00,19:20:21,19:21:49,19:22:50,19:23:45,,,,,19:13:00,19:14:23,19:15:36,19:17:59
112961298236299000,19:43:00,,,19:36:00,,,,,,,,,19:33:00,19:34:08,19:37:43,19:39:37,19:41:00,19:42:09,,,,,,19:27:00,19:28:21,19:29:49,19:30:50,19:31:45,,,,,19:21:00,19:22:23,19:23:36,19:25:59
112961299236299000,19:53:00,,,19:46:00,,,,,,,,,19:43:00,19:44:08,19:47:43,19:49:37,19:51:00,19:52:09,,,,,,19:37:00,19:38:21,19:39:49,19:40:50,19:41:45,,,,,19:31:00,19:32:23,19:33:36,19:35:59
112961300236299000,20:03:00,,,19:56:00,,,,,,,,,19:53:00,19:54:08,19:57:43,19:59:37,20:01:00,20:02:09,,,,,,19:47:00,19:48:21,19:49:49,19:50:50,19:51:45,,,,,19:41:00,19:42:23,19:43:36,19:45:59
112961307236299000,21:03:00,,,20:56:00,,,,,,,,21:02:00,20:53:00,20:54:08,20:57:43,20:59:37,21:01:00,,,,,,,20:47:00,20:48:21,20:49:49,20:50:50,20:51:45,,,,,20:41:00,20:42:23,20:43:36,20:45:59
112961308236299000,20:43:00,,,20:36:00,,,,,,,,20:42:00,20:33:00,20:34:08,20:37:43,20:39:37,20:41:00,,,,,,,20:27:00,20:28:21,20:29:49,20:30:50,20:31:45,,,,,20:21:00,20:22:23,20:23:36,20:25:59
112961309236299000,20:25:00,,,20:18:00,,,,,,,,,20:15:00,20:16:08,20:19:43,20:21:37,20:23:00,20:24:09,,,,,,20:09:00,20:10:21,20:11:49,20:12:50,20:13:45,,,,,20:03:00,20:04:23,20:05:36,20:07:59
112961310236299000,20:13:00,,,20:06:00,,,,,,,,,20:03:00,20:04:08,20:07:43,20:09:37,20:11:00,20:12:09,,,,,,19:57:00,19:58:21,19:59:49,20:00:50,20:01:45,,,,,19:51:00,19:52:23,19:53:36,19:55:59
